x,y,accel,injury
5681,5002,-0.3256310072527144,0.003061029068161303
5567,5004,-0.3430375248026954,-0.12090443576788655
5454,5006,-0.10130031007167337,0.11612519683377431
5340,5007,0.04016057949263017,-0.018444487780237957
5226,5009,0.005229750861725596,0.4710967895677906
5113,5011,-0.042928152305716526,-0.09372418990034255
4999,5012,-0.22274498456323727,-0.3013138808697817
4886,5014,-0.15295908920667273,-0.17426219769211512
4772,5015,0.07455737623045262,0.5669852627103517
4659,5017,0.6392456529488297,2.1888770781181264
4545,5019,1.3857988626400328,1.9637246924640654
3637,5032,0.5458031791495198,1.6500706980812616
3523,5033,0.15568004858685636,0.3400084822263318
3410,5035,-0.05080925849308067,0.06002987440454074
3296,5037,0.2871648950220734,-0.02280482509229287
3183,5038,-0.1077959744185895,0.10772991965260115
3069,5040,-0.13906848001931466,0.35920850908204044
2956,5042,0.0002806366106720415,0.4107050810942043
2842,5043,-0.31831599352232154,-0.04490912978846349
2729,5045,-0.34911728131042574,-0.016939498318989707
2615,5047,-0.0572555984743804,0.29965434737956803
2502,5048,-0.00447674722930855,0.24440122091888836
2388,5050,0.05886613918653223,0.5325483653779992
2274,5052,3.031102687715992,1.6949368445147217
2161,5053,1.305699897890557,1.0767207796187757
2047,5055,-0.3145107880805133,-0.0957322099162959
1934,5056,0.01755265291659347,-0.15530261684897623
1820,5058,-0.20134850128428852,-0.25176693890424856
1707,5060,-0.3777764531907113,-0.4199793082740924
1593,5061,-0.3742204698601825,-0.019660823379037313
1480,5063,-0.19162090554150424,-0.23813503505452993
1366,5065,-0.20468303770904747,-0.26212947331922215
1253,5066,-0.0511872811616231,-0.2209467870267627
1139,5068,0.02325091258764294,-0.362871931306085
1026,5070,-0.23268220616881718,-0.38035270232179763
912,5071,-0.11541108227585795,-0.2906749218590483
798,5073,-0.03681767501111134,-0.33014145684495894
685,5074,0.11249745344699728,-0.2773927508755873
571,5076,0.514000833666303,-0.03840992715861392
458,5078,0.3464197492513675,0.16367623875666445
344,5079,2.794089076866322,2.543203422919943
6193,5093,-0.08153830302513054,0.1860212126834558
6079,5095,-0.3050700485720399,-0.0383663180712272
5966,5096,-0.2626533420904093,0.2755436598845397
5852,5098,-0.22701167868103717,0.04250986394609285
5739,5100,-0.24573638728671326,0.2116869244261572
5625,5101,-0.3031163476965627,-0.21827632042075681
5512,5103,-0.4253190248646884,-0.04066203880273058
5398,5105,-0.18143181771344405,-0.20325146419188553
5285,5106,-0.263696487025472,-0.12215971950722214
5171,5108,-0.23807723112631712,-0.13385797734210428
5058,5110,-0.22896845581632688,0.4806568938164289
4944,5111,0.16451805917543819,1.340163622613029
4831,5113,-0.23254855360101184,-0.22136364431206426
4717,5114,-0.21467609207526744,-0.051892020508350956
4603,5116,0.7550645394091833,1.4376550059253448
4490,5118,0.7222798206353068,1.778295660609085
3582,5131,0.6943196956318011,1.8259072361202424
3468,5133,-0.052250395159770945,0.27379004827234515
3355,5134,-0.13774013760933218,-0.05830753007258032
3241,5136,0.08722466107026594,0.46959470719580804
3127,5137,-0.037030772511701934,-0.11465301007277444
3014,5139,0.21832170739512083,0.19511225313793337
2900,5141,-0.06930241990994421,-0.0016587031995711442
2787,5142,-0.37321710374676675,-0.029971995883628644
2673,5144,-0.03592225749387693,0.30081620850289537
2560,5146,-0.046318889464646046,0.24553943234873468
2446,5147,0.11896830236862,-0.006855624924039914
2333,5149,0.6677775414857651,1.0736940971752011
2219,5151,0.6578776238733216,1.2754802014124458
2106,5152,-0.1170098886607925,0.01865105927755194
1992,5154,-0.3338947946017084,-0.058118940029126265
1878,5155,-0.2845883163070073,-0.16030792980396416
1765,5157,-0.3269807415857815,-0.3714456940788145
1651,5159,-0.29388857982737887,-0.3496436899093427
1538,5160,-0.18705256580109414,-0.2163280859609824
1424,5162,-0.21080809866249792,-0.32254648570475214
1311,5164,0.17476988516782868,-0.2360948667708005
1197,5165,-0.12570803758533214,-0.2426120508036158
1084,5167,-0.28713639850996503,-0.15400928292348479
970,5169,-0.03175659357224664,-0.19449790272359582
857,5170,-0.03698306089070164,-0.16139638116686947
743,5172,0.2140590100856996,-0.17996451418096912
630,5174,0.06758832164418785,-0.12419528788625915
516,5175,0.15339677444186534,-0.2038319767019068
402,5177,1.2791114456403587,3.078600147546146
6251,5191,-0.05302725185776584,1.4627441537423598
6138,5192,-0.0711924873085072,-0.10584012353327919
6024,5194,-0.17757989691059614,-0.16729480840253022
5911,5195,-0.09776509128449648,-0.24441903201386136
5797,5197,-0.4064680996214113,-0.008290527963487523
5683,5199,-0.0816165418272887,-0.34444742385141075
5570,5200,-0.2441677792328702,0.24985688502613668
5456,5202,-0.41261396551609586,0.22445781336484902
5343,5204,-0.3757249944838653,-0.2240004643389404
5229,5205,-0.35731160314237914,0.2942981823615119
5116,5207,-0.224790221231502,-0.2518686475656409
5002,5209,-0.22307245437563022,0.12324630638737154
4889,5210,-0.006092004297037207,0.040525584105961514
4775,5212,-0.24524611508107297,0.08713388508891483
4662,5213,0.18824582878073298,0.2990742064487209
4548,5215,0.28696975220404936,0.8428344655323011
4435,5217,-0.003894232085974947,-0.2683192376210172
4321,5218,-0.008752619802008388,0.039258904040041585
3526,5230,0.035674720623459645,0.9339031309712112
3413,5232,-0.2778512250739189,0.44333952205887844
3299,5233,-0.06449693646325343,0.3351593247188412
3186,5235,-0.20326634741109953,0.006188171641902486
3072,5236,-0.16114180765103672,1.3266821049764432
2959,5238,0.09862426506222408,0.09856836684386537
2845,5240,-0.0731948655411466,0.39084471342495525
2731,5241,-0.12338269542071294,-0.025050994654597813
2618,5243,-0.012929336145647924,0.5892526134622789
2504,5245,-0.22889885144358332,0.6317909924133486
2391,5246,0.3034647272862661,0.6432980452280084
2277,5248,1.0252545003159814,1.4735970582854057
2164,5250,-0.16020331564030627,-0.042484119265459454
2050,5251,-0.0761058440481757,-0.3516194129130539
1937,5253,-0.009469314618625909,-0.18720789688573647
1823,5254,-0.2384801953919446,-0.040153070396620756
1710,5256,-0.2627469098250958,-0.18108873042972431
1596,5258,-0.11115276490597661,-0.24140293960321016
1483,5259,0.19200396803021985,0.035883236669746764
1369,5261,-0.10448605240460881,-0.11759597561617628
1255,5263,-0.15673748447269667,-0.18581169732098776
1142,5264,-0.1966994242372893,-0.2832592637026415
1028,5266,0.06800610530619847,-0.12053209025586492
915,5268,0.1961473174439924,-0.10337500281185476
801,5269,0.07192162740574315,-0.0393048981534916
688,5271,0.04196912939181615,-0.3491438671753972
574,5273,0.3006857720518499,-0.058360884285803154
461,5274,1.132193264703324,1.3538924478108305
6196,5290,-0.0591854079949375,0.4329505940866951
6082,5291,-0.21529201640599088,-0.038803553054102234
5969,5293,-0.1828140415297917,-0.040029409861993465
5855,5294,-0.0480435213920554,-0.4514853065414824
5742,5296,-0.25250132185543017,-0.3372548475676152
5628,5298,-0.2131716983864484,-0.2170633515303874
5515,5299,-0.2874071868912458,-0.3594565670748282
5401,5301,-0.29707547259456113,0.13019964796294
5288,5303,-0.35069321115288943,0.03955258067271511
5174,5304,-0.42065015320909716,-0.062462823117662984
5060,5306,-0.11116508888789382,0.06616991984593551
4947,5308,-0.04822645108944905,0.0029985611516230395
4833,5309,-0.32799873461653833,0.3079675876219498
4720,5311,-0.4034339217499173,0.030455784832140526
4606,5313,-0.15585557858782756,-0.012646149434830445
4493,5314,0.01827022356882687,0.6167608095362284
4379,5316,0.37504233440491497,0.8334221867666788
4266,5317,0.009727569075936549,-0.09124724408930578
4152,5319,0.5438486062580221,0.5219282671809052
3584,5327,0.17479036047919366,0.8388376342415667
3471,5329,0.17169944622703898,0.6419591079175364
3357,5331,-0.10323102918145761,0.08818381026592977
3244,5332,0.547224959886891,1.0202367368243985
3130,5334,-0.10877833365936192,0.6944525755841914
3017,5335,0.3057010292709189,0.4087099551843812
2903,5337,-0.08963361501450721,0.09198867564065168
2790,5339,-0.28428049150513385,-0.1393654738590554
2676,5340,-0.10916071702713821,0.24848198747070763
2563,5342,0.046161761251873476,0.204601116717151
2449,5344,0.02884471537531922,0.3400878459008456
2335,5345,0.8988905797291006,1.320805559148906
2222,5347,-0.12173330409647795,0.48141307396550154
2108,5349,-0.17319343923775593,-0.1892124044121484
1995,5350,-0.3901771471578119,0.22893872632948642
1881,5352,-0.29277648848673177,-0.19376979769094183
1768,5354,-0.0545869079736792,-0.2650766896443482
1654,5355,-0.17864962577903815,0.0687145707713002
1541,5357,-0.1998275597349018,-0.07886596746348033
1427,5358,0.3774006089751113,0.19625287715990472
1314,5360,-0.13514986870714657,-0.2004466809936357
1200,5362,-0.20333862726616006,-0.18481199270396975
1087,5363,0.06835310297174498,-0.34889182170938976
973,5365,0.4121622406272879,-0.09864845671453155
859,5367,0.3490080261397602,-0.1605623573424064
746,5368,0.6115797017014648,0.055884932340204
632,5370,-0.05619003042050476,-0.07454584267054176
519,5372,1.1083094035591123,1.3178817676630243
6708,5380,1.2059400890941112,0.9886998306221813
6254,5387,0.05475637279429908,0.9440490916320513
6140,5389,-0.32537424103241075,-0.21212564113514162
6027,5390,-0.20440722125408825,-0.38549672090978576
5913,5392,-0.33226528898310526,-0.2951952111381317
5800,5394,-0.42027692896992397,-0.0808354388914913
5686,5395,-0.17029970551076923,-0.31496367062307534
5573,5397,-0.27533972289500797,-0.4514853065414824
5459,5398,-0.27466576392602116,-0.4514853065414824
5346,5400,-0.3080848453141352,0.01140181263410435
5232,5402,-0.2636840169846275,-0.22810545457696918
5119,5403,-0.2968615074598214,-0.10203875120307822
5005,5405,-0.11340012566654212,0.30682519346472353
4892,5407,-0.20910937383439693,-0.0160067103070534
4778,5408,-0.3728960921619196,-0.24149389001178545
4664,5410,-0.21152624769735867,-0.22509823934759532
4551,5412,-0.2645344868565448,0.10865811306674235
4437,5413,1.333345577179468,0.018824861407166105
4324,5415,-0.09821504564152754,-0.009214761122802876
4210,5416,-0.48944530831361616,0.1468495530270321
4097,5418,-0.23064570154550146,-0.010752773063818536
3983,5420,1.2537698284399152,0.9606606681015905
3870,5421,0.9887184499717762,1.398592680493805
3643,5425,0.24412744575841722,0.4985324066516075
3529,5426,-0.1868664858835168,2.1166000935681266
3416,5428,-0.21834492621376703,0.3556160830309085
3302,5430,0.05792775848204244,1.2903743571163953
3188,5431,0.17493771461885793,0.38118426054885707
3075,5433,-0.07792086898993703,0.5879739145207581
2961,5435,0.2013674016219869,0.050699947973814684
2848,5436,0.7366956652935032,0.7385033690184285
2734,5438,-0.12714070401365735,-0.17854269384559243
2621,5439,-0.23054431932758615,0.1653586873948624
2507,5441,-0.17400668170985742,0.2707590208977992
2394,5443,1.3471441778076696,1.6783096785036575
2280,5444,-0.061723856599932916,1.5394278215123807
2167,5446,-0.014529644963513971,0.19593518811910718
2053,5448,-0.29616833665730014,-0.11725162913388708
1940,5449,-0.2606115108489865,-0.28529900658048324
1826,5451,-0.05570049986648904,-0.36570923304518127
1712,5453,-0.10749883938903551,-0.3544289328278056
1599,5454,0.3202494591567521,-0.07166213340794643
1485,5456,0.47602934051655027,0.16991734940957945
1372,5457,1.1214333661902114,0.17487742442793522
1258,5459,0.199718468430794,0.0827194375272559
1145,5461,0.02866614122040533,-0.21858871668847768
1031,5462,0.6447595102424668,-0.06958314523806125
918,5464,0.3719153520652041,0.06549375508957984
804,5466,0.1380376710419944,0.12744064670844993
691,5467,0.70729665811023,0.6305520724346027
577,5469,1.596221061912303,1.4908691932579687
6653,5479,1.1835622089489932,0.7307770409884299
6199,5486,-0.3762987935723016,0.04187253560104729
6085,5488,-0.375170260520544,-0.21567717965109398
5972,5489,-0.3335080897802815,-0.3492062984700383
5858,5491,-0.2633714021240464,0.11688973083072461
5745,5493,-0.3010939231099989,-0.2798229191761584
5631,5494,-0.423466006399985,-0.4514853065414824
5517,5496,-0.39492625505206425,-0.18701452875807223
5404,5497,-0.3942065324737116,-0.2094645707784831
5290,5499,-0.10485302001543,0.16442170980846002
5177,5501,-0.30400927610943607,-0.4514853065414824
5063,5502,-0.26433247229379764,-0.04114347937712295
4950,5504,0.250568569915944,1.1518722585033665
4836,5506,-0.05293759992986839,0.026058112632331005
4723,5507,-0.39339710529369354,-0.34374821084972434
4609,5509,-0.24218656806364608,-0.12684766212871373
4496,5511,-0.35192509670705896,0.011055166311189432
4382,5512,-0.05732536581414742,0.04403645018404798
4268,5514,-0.44961307569086006,0.08876027658217456
4155,5516,0.04673445845273822,0.42097652910479133
4041,5517,0.47185464251070064,0.8925063695518114
3928,5519,0.8390239264668764,0.7322253780879141
3814,5520,0.9822657891644649,0.8412309969620599
3701,5522,-0.1502432593975434,0.8893282018051482
3587,5524,0.2019737014852602,0.31629137766492094
3474,5525,-0.04697690390091709,0.8558003322021491
3360,5527,0.12394036038960743,0.19604392596004097
3247,5529,0.14985592007152707,-0.12413508117707357
3133,5530,-0.0567767765966968,0.00955415354797858
3020,5532,0.5460310404023989,0.48222157902594903
2906,5534,0.130823231617561,-0.1301392682744216
2792,5535,0.33730331678158765,0.4580858700398587
2679,5537,-0.03366972709966749,0.43738934825865505
2565,5538,-0.08200380075370986,0.27779066189665325
2452,5540,1.2860867756433774,1.4306671455747244
2338,5542,0.4502735789377086,2.474568189795829
2225,5543,0.4561779150593381,3.214677958288979
2111,5545,0.0603639805912072,0.7276525936167504
1998,5547,-0.17693055642830655,-0.23762296628960997
1884,5548,-0.24689647745797139,-0.23248371042033242
1771,5550,-0.20386501154924833,-0.23897105910191363
1657,5552,-0.017986991754916016,-0.1951080033605476
1544,5553,0.3378929971636582,0.1471430909418518
1430,5555,0.9470257533388524,0.08832538190411986
1316,5557,1.1893215500523007,-0.00575726606151733
1203,5558,0.367408181845272,0.5207891675420394
1089,5560,0.2625836412028027,0.2679362650069814
976,5561,0.651281383333451,-0.06960066033318803
862,5563,0.8236969068370079,0.31949809519999733
749,5565,0.8527569490737357,1.345579138122801
6257,5583,0.17637116542554473,0.4171884723484605
6143,5585,-0.3022173074958788,-0.41230743204496595
6030,5587,-0.1772221898425982,-0.1593706011550355
5916,5588,-0.1580366910800413,-0.40187190185453275
5803,5590,-0.10606455173558087,-0.07152880384321371
5689,5592,-0.021809870936831104,-0.35055883154493084
5576,5593,-0.16355376197825874,-0.09781406525785295
5462,5595,-0.31712848850074543,-0.2257747162385543
5349,5597,-0.28288674706550565,-0.1241254902409536
5235,5598,-0.22780304834348453,0.0672505807204735
5121,5600,-0.12449676235991855,0.26967604618179414
5008,5601,-0.00278135922978201,-0.26146210257351415
4894,5603,0.09302725065109008,0.36023779238604026
4781,5605,-0.3902232839296304,-0.16901907944767325
4667,5606,-0.339783021217713,-0.27121515387254663
4554,5608,-0.3366802636476793,0.11703536431606444
4440,5610,-0.31130744749071326,-0.02767286521450013
4327,5611,-0.16008164595490054,-0.2376464891486408
4213,5613,-0.29298347697900223,0.18099076799411648
3873,5618,0.616619892962903,0.9686399576963144
3759,5619,-0.17183129925600044,0.5845286280594848
3645,5621,0.24699217507082735,-0.13765298049765717
3532,5623,0.3530907491566465,1.3411748439761173
3305,5626,-0.12144179263441376,0.3921998879511995
3191,5628,0.11391865478835343,0.27842110550120025
3078,5629,0.38057828862927123,0.3197392300708661
2964,5631,0.235864429596471,0.2598832189702463
2851,5633,-0.03326195675110541,0.11679141794473202
2737,5634,-0.12844807998171362,0.21759252421644062
2624,5636,-0.30445620157567016,0.40190991553799843
2510,5638,0.5646002830940523,1.7515241535476347
2397,5639,1.101849941427082,2.303537296026928
2169,5642,2.497060249060134,2.8538453021893537
2056,5644,1.1905674484416233,1.7045953217055587
1942,5646,0.5235804509347091,1.5445466185439927
1829,5647,0.46359323246669415,0.3519690107244023
1715,5649,0.38359783680644827,0.2522314931014082
1602,5651,0.5773250221436637,0.14264507499818935
1488,5652,0.7539267777679189,2.73427996089621
1375,5654,1.4069958752928482,0.5251896234198957
1261,5656,0.9542846159940337,0.6289278333958015
1148,5657,0.5396913988117699,0.7273973484593288
1034,5659,0.5834994872292529,0.4181793183754441
920,5660,0.8983199486495949,0.646743710169804
807,5662,2.0336352432884337,1.5600745951014228
6315,5681,0.4429354765413141,1.7916719674336539
6202,5682,-0.32200411851366323,0.06020622435731202
6088,5684,-0.19678951224459348,0.15334146324571463
5974,5686,-0.15518888938285108,-0.3245295709922818
5861,5687,-0.3667444680364004,-0.35660461724954257
5747,5689,-0.20530239587782936,0.05096657741154458
5634,5691,-0.04611620052051825,-0.1500357320349564
5520,5692,0.08974249759225764,0.224436511665376
5407,5694,-0.17289359798829756,0.10704085530019715
5293,5696,-0.007823318241295212,-0.08383008202009525
5180,5697,-0.3228701609183811,0.19607557726798217
5066,5699,-0.1063665164144311,0.06891919390617639
4953,5700,0.053858808255774715,0.12130483396315485
4839,5702,0.11141801407145305,0.484731447887913
4725,5704,-0.07358601485212572,-0.028032907263653272
4612,5705,0.12992188376342587,-0.10270987016801435
4498,5707,-0.2686766160900456,0.01998146859772416
4385,5709,-0.30116560766572525,-0.2028826845061058
4271,5710,-0.1768651777187175,0.3874065855919245
3931,5715,1.0694927147671318,1.4077897972011992
3817,5717,-0.030111308152175425,0.08392732678954494
3704,5718,0.08205868308906379,0.17520616987441295
3590,5720,0.22565572274886106,1.4663907074033002
3477,5722,0.07306920323108677,-0.09040204835720227
3363,5723,-0.46718356629353835,0.011518781643108988
3249,5725,-0.1757369539285665,0.21654864520760855
3136,5727,0.4745118837561688,0.08154135915034437
3022,5728,-0.0012355415583396756,-0.12621431720511453
2909,5730,-0.014945974719771753,0.4428567976376101
2795,5732,-0.28028913247361875,-0.02997121464812148
2682,5733,-0.034547490899335724,0.09196883645643393
2568,5735,0.0005412906374023085,0.16792979314932407
2455,5737,0.9600584298181631,1.4011667968659056
2341,5738,0.2733895793710065,2.63982621405788
2228,5740,1.1134874161607704,1.6190219827771388
2114,5741,1.2912993587005444,2.367946690499251
2001,5743,0.769731554972411,1.5323807351738825
1887,5745,0.9323248022499703,3.803064311354923
1773,5746,0.927907303988138,1.9299656383073491
1660,5748,0.2723279540883928,0.8456667874121043
1546,5750,0.5469864328581853,1.2887753872629961
1206,5755,1.3149035725330507,1.5264961394309073
979,5758,1.7237411064233654,2.303343446936015
865,5759,1.2153356326951266,2.836475753362661
6373,5778,0.43019063758313825,1.2499546559036927
6260,5780,-0.1426334084878756,0.024045364919176016
6146,5781,-0.17965687521888796,0.25697056265218354
6033,5783,0.027150625037463693,-0.037817195843352476
5919,5785,-0.19664186445779702,-0.16400207525270916
5806,5786,0.11663061189400134,-0.07107577466799898
5692,5788,-0.17501992267172953,0.63943031663114
5578,5790,0.104723268725278,0.24857807405939866
5465,5791,-0.21266805268056554,-0.09733479495167839
5351,5793,-0.1955736812232832,0.015037920328242674
5238,5795,-0.16729079380392636,-0.127408581161527
5124,5796,-0.1932943968491444,-0.4514853065414824
5011,5798,-0.43720931986922745,1.4681849034211758
4897,5799,-0.11685312484015972,-0.26222502013757326
4784,5801,0.17362983273647745,0.15371472415682053
4670,5803,-0.2005192295190612,0.4910274266120233
4557,5804,0.17135847919900044,-0.11401733854512791
4443,5806,-0.32606585262453514,-0.12826001342321122
4330,5808,-0.1728292266526714,0.4156177692632861
4216,5809,0.09063737155307876,0.555983658428867
3875,5814,0.12196494440895116,1.3555173718052531
3762,5816,0.16889684754334294,0.17682378585017924
3648,5818,0.3379947741754063,-0.16169942823195957
3535,5819,-0.09292174872298228,-0.20059829096117418
3421,5821,-0.12142727869346748,0.028839827113124012
3308,5822,-0.088380112098315,0.27074962432670374
3194,5824,-0.043700938049695666,0.05042501792897314
3081,5826,-0.19803078566613158,0.014344311998617632
2967,5827,-0.040363037419019025,-0.04761663685529408
2854,5829,-0.17160316121915495,0.10918619917784522
2740,5831,-0.1321681215157425,-0.03613514445814873
2626,5832,-0.06345228978122293,0.4532082977936582
2513,5834,-0.08959359523601684,0.5892375522027725
2399,5836,1.2890003733164292,1.7638116909503123
2286,5837,0.033460964643867795,0.19391063489778224
2172,5839,-0.1319900177957558,0.14679337564420755
2059,5840,-0.047985405953571106,-0.02101701657950265
1945,5842,0.08897773473212596,0.27748561921155135
1832,5844,-0.023517784236595073,0.05670921550363051
1718,5845,0.33830063761786816,0.21211182384452024
1605,5847,0.14877950708378268,0.023535174250536455
1491,5849,0.2894837651639355,1.338465524199595
1377,5850,0.3717497795982938,0.4973708195824363
1264,5852,0.33326529415917217,0.32194487147167905
1150,5854,0.045177804390922977,0.05183660788899372
1037,5855,0.33195256476626356,0.17755699992730992
923,5857,0.4297581465759298,0.6628572874388482
6545,5874,1.718286914429341,1.6171858565689148
6431,5876,0.2056866134114505,0.9490151464231303
6318,5877,-0.19362463159998228,-0.2651597073078149
6204,5879,-0.15170225856288594,0.24469188316934376
6091,5880,0.0163058286014763,0.3905419942744786
5977,5882,-0.27414598520278893,-0.1554906421711542
5864,5884,-0.06495494786443648,-0.4514853065414824
5750,5885,-0.16793128740064878,-0.13643103000594345
5637,5887,0.2827744195500982,0.422899216169905
5523,5889,-0.12640369522813957,-0.13716144242770925
5410,5890,-0.06175084480141135,-0.06385844365178558
5296,5892,-0.2388497805805708,-0.4514853065414824
5182,5894,-0.023114459323394815,-0.2111921390550852
5069,5895,-0.2067542328087756,-0.12573992482251894
4955,5897,-0.1462933770812867,0.022909452916851647
4842,5899,-0.008142740523121778,-0.2185132919933047
4728,5900,-0.25854321597487295,0.19750603304384118
4615,5902,-0.15064336292525032,0.16928345612500814
4501,5903,-0.04318444215548614,-0.08810766587882335
4388,5905,-0.10020795754904588,-0.2524086169891026
4274,5907,0.036819983244576256,0.5321944723188657
3820,5913,0.06781759558532667,0.36983597178568334
3706,5915,-0.05313209537710952,-0.23094491939224912
3593,5917,-0.2581106028897493,0.11015539289010805
3479,5918,0.0007353274860474712,0.0552885987964156
3366,5920,-0.047459193525356824,0.17776049766263835
3252,5921,-0.09160725336507329,0.021460579999095467
3139,5923,-0.05816716630828715,-0.02416000645416914
3025,5925,-0.14513323514938017,0.30297205356952245
2912,5926,0.2634469312360485,0.43733229539365664
2798,5928,0.010851923542761344,0.11829926829014338
2685,5930,-0.06351795615299047,0.20160455304201208
2571,5931,0.06051182613529107,0.38182824277839456
2458,5933,0.4718243337275251,0.861517909554571
2344,5935,0.20359861394294687,0.8042647216687634
2230,5936,-0.3471325063812292,-0.24681652461571643
2117,5938,-0.24849876804343013,-0.3982059737766012
2003,5940,-0.2868203437595679,-0.4071573768103334
1890,5941,-0.21705087709887777,-0.3968865585014027
1776,5943,-0.21348430455751455,-0.18552324378036433
1663,5944,-0.23780156070744712,-0.36230370791084504
1549,5946,-0.19670467723459023,-0.336835611087132
1436,5948,-0.11961745278035127,0.17492525339517517
1322,5949,-0.03264174484518205,0.061165912659549626
1209,5951,-0.2187215483358861,-0.3388140330497658
1095,5953,-0.11218495021203034,-0.3002390577640899
982,5954,-0.14605006148191144,-0.29446979370632786
868,5956,0.548859951798142,0.26110011464125404
754,5958,1.0746308372247468,1.898760036714938
6603,5971,0.9845894862087899,3.748044323275249
6490,5973,0.4194643179622813,0.3002103396404103
6376,5975,0.02201004344019387,-0.026198049625431225
6263,5976,0.009165178661285429,0.2147023004854617
6149,5978,-0.25641586265075633,0.7451554642364968
6035,5980,-0.1492439210258096,0.08150763390868387
5922,5981,-0.1416802774477313,-0.09283984360578386
5808,5983,0.13362187587731855,-0.3390231091451445
5695,5984,-0.05665876675528878,0.152049876655903
5581,5986,0.36503463772787625,0.3466136596483231
5468,5988,-0.011367125647628835,0.10432305482107712
5354,5989,0.07014006807063808,0.1435789534159868
5241,5991,-0.027003687411958938,0.3702733670225749
5127,5993,0.12003387616858456,0.16693088070950549
5014,5994,-0.27991348979498787,-0.1822971741031707
4900,5996,-0.2518889218768317,-0.22266880693287638
4787,5998,-0.16010424244520616,-0.21683060793716766
4673,5999,-0.1579068282034644,0.031150699539895615
4559,6001,0.02473171482044032,-0.3999086983432736
4446,6002,-0.12850029056241058,-0.1240725901753633
4332,6004,0.4395317213422335,-0.17040392186239314
4219,6006,-0.24340461354740234,0.009447582143909802
3878,6011,0.3506194638693312,0.7892582319114121
3765,6012,0.013520175828093672,0.523485045628721
3651,6014,-0.17816799802464295,0.12741536088557734
3538,6016,0.19418308630438202,-0.08123382843845195
3424,6017,-0.10741204724957554,0.2750942589266747
3311,6019,-0.1754987755489168,0.03537332797792483
3197,6021,-0.06910681396123644,0.3385175799306783
3083,6022,-0.1094138375824886,0.10418260438335714
2970,6024,0.05436018769022675,-0.01494593201954251
2856,6025,-0.04368384122931116,0.1877646599980326
2743,6027,0.027532701271406484,0.1339215267592735
2629,6029,0.06115124636286902,0.0714847463721609
2516,6030,0.42310609558053713,1.772415429203816
2402,6032,1.043348201397992,1.6913526467914834
2289,6034,-0.09597018870703063,0.16928657097737662
2175,6035,-0.2631673916128674,-0.3231074316232564
2062,6037,-0.11921070160455013,-0.36872828258010276
1948,6039,-0.1272929206443368,-0.30171132575963155
1834,6040,-0.237671570994025,-0.31680624706332744
1721,6042,-0.10322183885566243,-0.20836533966475945
1607,6043,-0.2904838376121944,0.029545179429411872
1494,6045,0.09372077527781131,-0.11331019295922935
1380,6047,-0.27273798075032984,-0.17437682666801532
1267,6048,0.0006118695070223307,-0.157381647319231
1153,6050,0.045082148265689674,-0.14335068710776624
1040,6052,-0.17243873408901794,-0.35494071019361884
926,6053,-0.2952777047274787,-0.17330138159106392
813,6055,0.35220076513403253,1.559243942080258
6661,6069,0.4638889927039285,0.37508780500365074
6548,6070,-0.03823378415574667,-0.15049055633617972
6434,6072,-0.031177310539502807,-0.0927864453018058
6321,6074,-0.0008862633142247333,0.35267176000644856
6207,6075,-0.25872950978301634,-0.2951596310496225
6094,6077,-0.24477789698549723,-0.29067262257289617
5980,6079,-0.2957909422880776,-0.15655236711336626
5867,6080,0.04097098955963193,0.777059727933428
5753,6082,0.5259227235542927,1.2239171618745983
5639,6083,0.297372486480474,1.1643444175327946
5526,6085,0.14540178794428885,0.5372284028531893
5412,6087,0.3825748884065062,0.46825056724003583
5299,6088,-0.0849721503515787,0.11255444808754654
5185,6090,0.019314659140550063,-0.04110523832673806
5072,6092,-0.09843670068766622,-0.2860962348510164
4958,6093,-0.21702501465314228,-0.062105420711581316
4845,6095,-0.15732253867397153,-0.08147111162929953
4731,6097,-0.0759740214894285,-0.16927674415665414
4618,6098,-0.13221577405668283,-0.2694310401763194
4504,6100,-0.11744490535130976,-0.10179233250981724
4391,6102,0.145968130883712,-0.32843831547777635
4277,6103,-0.17558436864803154,0.23386251807056202
4163,6105,-0.1146996280866884,0.7499258510537073
3823,6110,0.7871837572372268,1.1022876690386374
3709,6111,0.5087075641610579,0.18271820462706426
3596,6113,0.13796793868283544,0.30701585231757145
3482,6115,-0.17544099402713237,0.3287935916439421
3369,6116,-0.26216318727517113,0.08828396516346909
3255,6118,-0.1593431874485004,0.0723000765196745
3142,6120,-0.2616691662784416,0.04732428874650437
3028,6121,-0.1258908055241966,0.10796858707766027
2915,6123,0.2784203319809907,0.5575077336728198
2801,6124,-0.07224964373544704,0.7342707910030221
2687,6126,0.37253054554545784,1.0379449934504577
2574,6128,0.9629405609691666,0.6685715042784496
2460,6129,6.401784921976661,5.196075195106899
2347,6131,0.15292721004744952,0.6312301236833598
2233,6133,-0.15752607862290263,-0.252628378719247
2120,6134,-0.012802249434686446,-0.3980562914656541
2006,6136,-0.26831542727707913,-0.37486569950830845
1893,6138,-0.016253416546021422,-0.36619597084568145
1779,6139,-0.28735590836884467,-0.39960474201439783
1666,6141,-0.14138140507709407,-0.2899272831756819
1552,6143,-0.24418430411757575,-0.19849856308995717
1439,6144,0.034913557895491984,-0.27798127017859714
1325,6146,-0.061896308583578065,-0.2810961883121086
1211,6147,-0.28434121361896975,-0.0005095122799612847
1098,6149,-0.1077773120116839,-0.3366427242358745
