gene,arm,base,CEBPB_delta,CEBPB_score,SPI1_delta,SPI1_score
LPL,accelerator,5.936663627624512,-0.0092859268188476,5.609818005301162,0.0105938911437988,13.174922056994848
LPL,accelerator,5.968029499053955,0.13004732131958,8.85846495337793,-0.6847538948059082,16.64416848521148
LPL,accelerator,6.351578712463379,-0.0007696151733398,6.2800226557936,0.004711627960205,14.141293547970465
LPL,accelerator,4.493230819702148,-0.3708372116088867,9.121410653568288,-0.1838316917419433,10.43714887783213
LPL,accelerator,5.079983234405518,0.1371598243713379,9.790418554270664,-0.1570358276367187,16.627966935153964
SPP1,accelerator,5.108514785766602,-0.0381512641906738,10.40416403900054,-1.798384189605713,22.535590570494428
SPP1,accelerator,6.067509651184082,-0.112525463104248,4.8942827755574125,-0.4846282005310058,13.00241501114304
SPP1,accelerator,3.5886013507843018,-0.0058443546295166,9.790418554270664,0.1212935447692871,11.290627792494918
SPP1,accelerator,5.400518894195557,-0.0267400741577148,6.4676028936054895,0.0073747634887695,11.53864240742304
SPP1,accelerator,5.214023113250732,0.0089473724365234,9.589313183658238,-0.4489774703979492,13.735015248076673
SPP1,accelerator,4.985234260559082,-0.0028042793273925,7.690795732833418,-1.0956017971038818,11.798095355744197
SPP1,accelerator,4.112380027770996,-0.0098776817321777,8.89926854719838,-0.007397174835205,10.684874653480126
SPP1,accelerator,5.355404376983643,-0.0008826255798339,10.669240178332473,-0.0123353004455566,13.761441650948214
SPP1,accelerator,5.700623512268066,-0.3407297134399414,9.828301909101436,-0.5977015495300293,10.548972559080251
SPP1,accelerator,4.81419038772583,-0.1372737884521484,11.876972847127778,-0.0284061431884765,13.985504411313132
SPP1,accelerator,4.459445953369141,-0.0225205421447753,8.559260819065415,-0.0613040924072265,15.6850307013394
SPP1,accelerator,6.595252513885498,-0.0086183547973632,8.708088888053812,-4.2438507080078125e-05,13.877003808655664
SPP1,accelerator,5.099299907684326,0.003333568572998,7.0467922124362286,0.0203900337219238,13.909933922421484
SPP1,accelerator,5.668607234954834,0.00323486328125,8.983379603118092,-0.0003504753112792,17.773553583832502
SPP1,accelerator,4.431975841522217,0.0593738555908203,12.290384009170758,-0.0071630477905273,9.745677433165527
TLR2,accelerator,5.187209129333496,-0.0179681777954101,8.819594954724083,0.0041446685791015,15.01785934218646
TLR2,accelerator,5.2472758293151855,-0.0648989677429199,10.859769088435888,-0.0768413543701171,15.035101659204036
TLR2,accelerator,5.660117149353027,-0.0240812301635742,12.629651591734063,-0.7823119163513184,16.934583743920676
TLR2,accelerator,4.870663166046143,-0.0109829902648925,9.795885445489818,-0.0070376396179199,10.265148272365364
TLR2,accelerator,6.864327430725098,-0.3557019233703613,7.500266822730002,-0.1074132919311523,15.38929125114768
TLR2,accelerator,5.7945637702941895,-0.0769448280334472,11.39858325305732,-0.4055266380310058,12.07878593182471
TLR2,accelerator,5.258509635925293,-0.160862922668457,13.259024215104205,-0.6811552047729492,12.720846303349491
TLR2,accelerator,6.12248420715332,-0.3262662887573242,13.259024215104205,-1.0870294570922852,12.720846303349491
TLR2,accelerator,5.66416597366333,-0.3309564590454101,13.259024215104205,-0.7847867012023926,12.720846303349491
TLR2,accelerator,5.109642505645752,-0.0104141235351562,9.899521949398318,-0.0081949234008789,13.473635289870083
TLR2,accelerator,6.095613956451416,-0.0578675270080566,6.861389665578595,0.0448408126831054,14.027607043805208
TLR2,accelerator,5.583774089813232,0.0402135848999023,10.192513110234977,-0.4684343338012695,17.590795950737213
